METER_NO,CATEGORY,STREET,SUBURB,MAX_STAY_HRS,RESTRICTIONS,OPERATIONAL_DAY,OPERATIONAL_TIME,TAR_ZONE,TAR_RATE_WEEKDAY,TAR_RATE_AH_WE,LOC_DESC,VEH_BAYS,MC_BAYS,MC_RATE,LONGITUDE,LATITUDE,MOBILE_ZONE
5242,TICKETLESS METER MULTISPACE,DEAKIN ST,KANGAROO POINT,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Deakin St between Rotherham St & Darragh St in Kangaroo Point,8,0,,153.036033,-27.470255,4000807
5243,TICKETLESS METER MULTISPACE,PIXLEY ST,KANGAROO POINT,3,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Pixley St between End & Thornton St in Kangaroo Point,7,0,,153.034781,-27.471848,4000802
5244,TICKETLESS METER MULTISPACE,RIVER TCE,KANGAROO POINT,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,River Tce between Leopard St & Main St in Kangaroo Point,9,0,,153.035065,-27.476897,4000801
5245,TICKETLESS METER MULTISPACE,RIVER TCE,KANGAROO POINT,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,River Tce between Leopard St & Main St in Kangaroo Point,12,0,,153.034988,-27.477105,4000801
5264,TICKETLESS METER MULTISPACE,LOGAN RD,WOOLLOONGABBA,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Logan Rd between Jurgens St & Stanley St in Woolloongabba,20,0,,153.036876,-27.487295,4000732
5300,TICKETLESS METER MULTISPACE,LOGAN RD,WOOLLOONGABBA,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Logan Rd between Jurgens St & Stanley St in Woolloongabba,19,0,,153.036517,-27.487027,4000732
5332,TICKETLESS METER MULTISPACE,WHARF ST,KANGAROO POINT,9,SAT - SUN OPERATING 4P,7 DAYS,8AM-5PM,"Zone 2, 15 min free",$1.60,"$1.00 Sat,Sun",Wharf St between End U/Bridge & Main St in Kangaroo Point,16,0,,153.035932,-27.468172,4000820
5333,TICKETLESS METER MULTISPACE,WHARF ST,KANGAROO POINT,9,SAT - SUN OPERATING 4P,7 DAYS,8AM-5PM,"Zone 2, 15 min free",$1.60,"$1.00 Sat,Sun",Wharf St between End U/Bridge & Main St in Kangaroo Point,16,0,,153.03607,-27.468174,4000820
5334,TICKETLESS METER MULTISPACE,SIDON ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Sidon St between Grey St & Stanley St in South Brisbane,8,0,,153.02484,-27.482191,4000135
5335,TICKETLESS METER MULTISPACE,GREY ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Sildon St between Grey St & Stanley St in South Brisbane,7,0,,153.023426,-27.48152,4000132
5337,TICKETLESS METER MULTISPACE,GREY ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Grey St between Tribune St & Ernest St in South Brisbane,8,0,,153.022671,-27.480372,4000133
5339,TICKETLESS METER MULTISPACE,GREY ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Grey St between Glenelg St & Ernest St in South Brisbane,5,0,,153.021224,-27.477944,4000130
5340,TICKETLESS METER MULTISPACE,GREY ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Grey St between Glenelg St & Ernest St in South Brisbane,5,0,,153.02144,-27.478239,4000130
5341,TICKETLESS METER MULTISPACE,GREY ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Grey St between Ernest St & Tribune St in South Brisbane,8,0,,153.022346,-27.47958,4000131
5342,TICKETLESS METER MULTISPACE,GREY ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Grey St between Ernest St & Tribune St in South Brisbane,8,0,,153.022575,-27.47996,4000131
5343,TICKETLESS METER MULTISPACE,GREY ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Grey St between Tribune St & Vulture St in South Brisbane,7,0,,153.023596,-27.481428,4000132
5344,TICKETLESS METER MULTISPACE,LITTLE STANLEY ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Little Stanley St between Tribune St & Ernest St in South Brisbane,5,0,,153.023143,-27.480145,4000129
5345,TICKETLESS METER MULTISPACE,LITTLE STANLEY ST,SOUTH BRISBANE,1,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Little Stanley St between Tribune St & Vulture St in South Brisbane,5,0,,153.022685,-27.479505,4000128
5346,TICKETLESS METER MULTISPACE,LITTLE STANLEY ST,SOUTH BRISBANE,1,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Little Stanley St between Ernest St & Glenelg St in South Brisbane,3,0,,153.021915,-27.478384,4000127
5347,TICKETLESS METER MULTISPACE,LITTLE STANLEY ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Little Stanley St between Ernest St & Glenelg St in South Brisbane,4,0,,153.021512,-27.477763,4000126
5348,TICKETLESS METER MULTISPACE,LITTLE STANLEY ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Little Stanley St between Tribune St & Ernest St in South Brisbane,13,0,,153.022932,-27.479846,4000129
5349,TICKETLESS METER MULTISPACE,GREY ST,SOUTH BRISBANE,2,LOADING ZONE 7AM-7PM MON-FRI,SAT-SUN,7AM-7PM,"Zone 1, 15 min free",,"$2.00 Sat,Sun",Grey St between Tribune St & Ernest St in South Brisbane,5,0,,153.022117,-27.479577,4000134
5350,TICKETLESS METER MULTISPACE,MERIVALE ST,SOUTH BRISBANE,4,NONE,MON-FRI,9AM-6PM,"Zone 2, 15 min free",$1.60,,Merivale St between Peel St & Melbourne St in West End,6,0,,153.015451,-27.473669,4000621
5351,TICKETLESS METER MULTISPACE,CORDELIA ST,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Cordelia St between Melbourne St & Peel St in West End,6,0,,153.015235,-27.475005,4000835
5352,TICKETLESS METER MULTISPACE,CORDELIA ST,SOUTH BRISBANE,4,NONE,MON-FRI,9AM-6PM,"Zone 2, 15 min free",$1.60,,Cordelia St between Melbourne St & Peel St in West End,6,0,,153.014691,-27.474202,4000656
5353,TICKETLESS METER MULTISPACE,RUSSELL ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$2.70,"$1.50 Night,Sat,Sun",Russell St between Cordelia St & Merivale St in South Brisbane,9,0,,153.017139,-27.476932,4000625
5354,TICKETLESS METER MULTISPACE,RUSSELL ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$2.70,"$1.50 Night,Sat,Sun",Russell St between Merivale St & Cordelia St in South Brisbane,4,0,,153.01732,-27.477043,4000625
5355,TICKETLESS METER MULTISPACE,CORDELIA ST,SOUTH BRISBANE,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$2.70,"$1.50 Night,Sat,Sun",Cordelia St between Russell St & Melbourne St in South Brisbane,4,0,,153.016474,-27.477062,4000626
5356,TICKETLESS METER MULTISPACE,RUSSELL ST,SOUTH BRISBANE,4,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$1.60,"$1.00 Night,Sat,Sun",Russell St between Manning St & Cordelia St in South Brisbane,7,0,,153.01599,-27.477569,4000628
5357,TICKETLESS METER MULTISPACE,RUSSELL ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Russell St between Edmonstone St & Manning St in South Brisbane,12,0,,153.015207,-27.477994,4000633
5360,TICKETLESS METER MULTISPACE,RUSSELL ST,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Russell St between Edmonstone St & Browning St in South Brisbane,2,0,,153.014259,-27.478707,4000654
5361,TICKETLESS METER MULTISPACE,BROWNING ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Browning St between Besant St & Russell St in South Brisbane,5,0,,153.014257,-27.479577,4000634
5362,TICKETLESS METER MULTISPACE,BROWNING ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Browning St between Besant St & Russell St in South Brisbane,6,0,,153.014715,-27.480244,4000634
5363,TICKETLESS METER MULTISPACE,BROWNING ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Browning St between Vulture St & Besant St in South Brisbane,4,0,,153.015365,-27.481185,4000637
5364,TICKETLESS METER MULTISPACE,BROWNING ST,SOUTH BRISBANE,3,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Browning St between Melbourne St & Russell St in South Brisbane,8,0,,153.013537,-27.478292,4000652
5365,TICKETLESS METER MULTISPACE,BROWNING ST,SOUTH BRISBANE,3,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Browning St between Russell St & Melbourne St in South Brisbane,6,0,,153.013352,-27.478254,4000652
5366,TICKETLESS METER MULTISPACE,MANNING ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Manning St between Russell St & Melbourne St in South Brisbane,14,0,,153.015194,-27.477104,4000629
5368,TICKETLESS METER MULTISPACE,LITTLE STANLEY ST,SOUTH BRISBANE,1,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 1, 15 min free",$4.40,"$2.00 Night,Sat,Sun",Little Stanley St between Ernest St & Glenelg St in South Brisbane,7,0,,153.02163,-27.477953,4000127
5370,TICKETLESS METER MULTISPACE,EDMONDSTONE ST,SOUTH BRISBANE,4,NONE,MON-FRI,10AM-5PM,"Zone 2, 15 min free",$1.60,,Edmondstone St between Russell St & Besant St in South Brisbane,7,0,,153.015914,-27.479815,4000635
5371,TICKETLESS METER MULTISPACE,EDMONDSTONE ST,SOUTH BRISBANE,4,NONE,MON-FRI,10AM-5PM,"Zone 2, 15 min free",$1.60,,Edmondstone St between Besant St & Vulture St in South Brisbane,6,0,,153.016229,-27.48028,4000635
5375,TICKETLESS METER MULTISPACE,BESANT ST,WEST END,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Besant St between O'Connell St & Browning St in South Brisbane,4,0,,153.014518,-27.480763,4000659
5377,TICKETLESS METER MULTISPACE,BESANT ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Besant St between Browning St & O'Connell St in South Brisbane,5,0,,153.014213,-27.481089,4000677
5378,TICKETLESS METER MULTISPACE,VULTURE ST,WEST END,2,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$2.70,,Vulture St between Besant St & Browning St in South Brisbane,3,0,,153.014571,-27.481281,4000679
5379,TICKETLESS METER MULTISPACE,VULTURE ST,WEST END,3,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$2.70,,Vulture St between Appel St & Franklin St in South Brisbane,8,0,,153.014528,-27.481416,4000680
5380,TICKETLESS METER MULTISPACE,FRANKLIN ST,HIGHGATE HILL,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Franklin St between Brighton Rd & Vulture St in South Brisbane,8,0,,153.013954,-27.481466,4000708
5381,TICKETLESS METER MULTISPACE,FRANKLIN ST,HIGHGATE HILL,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Franklin St between Vulture St & Brighton Rd in South Brisbane,9,0,,153.014107,-27.481466,4000708
5382,TICKETLESS METER MULTISPACE,SUSSEX ST,WEST END,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Sussex St between Vulture St & Brighton Rd in South Brisbane,9,0,,153.012841,-27.482695,4000684
5383,TICKETLESS METER MULTISPACE,SUSSEX ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Sussex St between Brighton Rd & Vulture St in South Brisbane,9,0,,153.012676,-27.482759,4000685
5388,TICKETLESS METER MULTISPACE,SEXTON ST,HIGHGATE HILL,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Sexton St between Hampstead Rd & Gladstone Rd in South Brisbane,17,0,,153.017165,-27.482439,4000709
5389,TICKETLESS METER MULTISPACE,SEXTON ST,HIGHGATE HILL,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Sexton St between Westbourne Lane & Hampstead Rd in South Brisban,10,0,,153.017879,-27.48264,4000709
5390,TICKETLESS METER MULTISPACE,SEXTON ST,HIGHGATE HILL,3,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$2.70,,Sexton St between Hampstead Rd & Gladstone Rd in South Brisbane,11,0,,153.019,-27.482716,4000712
5391,TICKETLESS METER MULTISPACE,STEPHENS RD,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Stephens Rd between Vulture St & Dorchester St in South Brisbane,5,0,,153.023063,-27.483233,4000643
5392,TICKETLESS METER MULTISPACE,STEPHENS RD,SOUTH BRISBANE,4,LOADING ZONE 7AM-9AM / 2PM-4PM SCHOOL DAYS,MON-FRI,9AM-2PM,"Zone 2, 15 min free",$1.60,,Stephens Rd between Dorchester St & Brook St in South Brisbane,9,0,,153.02298,-27.483726,4000596
5393,TICKETLESS METER MULTISPACE,CORDELIA ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Cordelia St between Vulture St & Ernest St in South Brisbane,10,0,,153.019522,-27.481515,4000638
5394,TICKETLESS METER MULTISPACE,MERIVALE ST,SOUTH BRISBANE,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$2.70,"$1.50 Night,Sat,Sun",Merivale St between Ernest St & Tribune St in South Brisbane,12,0,,153.020596,-27.480901,4000639
5395,TICKETLESS METER MULTISPACE,TRIBUNE ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$2.70,"$1.50 Night,Sat,Sun",Tribune St between Merivale St & Vulture St in South Brisbane,4,0,,153.020986,-27.482088,4000641
5396,TICKETLESS METER MULTISPACE,TRIBUNE ST,SOUTH BRISBANE,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$2.70,"$1.50 Night,Sat,Sun",Tribune St between Colchestor St & Merivale St in South Brisbane,7,0,,153.022116,-27.481473,4000642
5397,TICKETLESS METER MULTISPACE,TRIBUNE ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$2.70,"$1.50 Night,Sat,Sun",Tribune St between Merivale St & Colchestor St in South Brisbane,8,0,,153.021711,-27.481542,4000641
5398,TICKETLESS METER MULTISPACE,COLCHESTER ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$2.70,"$1.50 Night,Sat,Sun",Colchestor St between Tribune St & Ernest St in South Brisbane,10,0,,153.02131,-27.480202,4000640
5399,TICKETLESS METER MULTISPACE,COLCHESTER ST,SOUTH BRISBANE,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$2.70,"$1.50 Night,Sat,Sun",Colchestor St between Ernest St & Tribune St in South Brisbane,10,0,,153.0214,-27.480146,4000640
5400,TICKETLESS METER MULTISPACE,GIBBON ST,WOOLLOONGABBA,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Gibbon St between Hawthorne St & Stanley St in Woolloongabba,14,0,,153.034866,-27.487815,4000730
5401,TICKETLESS METER MULTISPACE,GIBBON ST,WOOLLOONGABBA,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Gibbon St between Stanley St & Hawthorne St in Woolloongabba,10,0,,153.035133,-27.487237,4000730
5402,TICKETLESS METER MULTISPACE,WILTON ST,WOOLLOONGABBA,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Wilton St between End & Ipswich Rd in Woolloongabba,10,0,,153.034201,-27.489331,4000734
5403,TICKETLESS METER MULTISPACE,WILTON ST,WOOLLOONGABBA,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Wilton St between End & Ipswich Rd in Woolloongabba,6,0,,153.035102,-27.489488,4000734
5404,TICKETLESS METER MULTISPACE,HENRY ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Henry St between Wilton St & Ipswich Rd in Woolloongabba,12,0,,153.033578,-27.489824,4000735
5405,TICKETLESS METER MULTISPACE,HENRY ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Henry St between Ipswich Rd & Wilton St in Woolloongabba,8,0,,153.03405,-27.490274,4000735
5406,TICKETLESS METER MULTISPACE,HENRY ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Henry St between Wilton St & Ipswich Rd in Woolloongabba,10,0,,153.034059,-27.49089,4000735
5407,TICKETLESS METER MULTISPACE,HENRY ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Henry St between Wilton St & Ipswich Rd in Woolloongabba,6,0,,153.034634,-27.491041,4000735
5408,TICKETLESS METER MULTISPACE,HENRY ST,WOOLLOONGABBA,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Henry St between Ipswich Rd & Wilton St in Woolloongabba,6,0,,153.034625,-27.491145,4000726
5409,TICKETLESS METER MULTISPACE,TRAFALGAR ST,WOOLLOONGABBA,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Trafalgar St between Logan Rd & Wellington Rd in Woolloongabba,9,0,,153.038428,-27.487598,4000742
5410,TICKETLESS METER MULTISPACE,TRAFALGAR ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Trafalgar St between Wellington Rd & Logan Rd in Woolloongabba,11,0,,153.038044,-27.48769,4000741
5411,TICKETLESS METER MULTISPACE,TRAFALGAR ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Trafalgar St between Wellington Rd & Logan Rd in Woolloongabba,6,0,,153.038843,-27.487804,4000741
5412,TICKETLESS METER MULTISPACE,LOGAN RD,WOOLLOONGABBA,3,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Logan Rd between Walker St & Jurgens St in Woolloongabba,9,0,,153.037588,-27.488242,4000836
5413,TICKETLESS METER MULTISPACE,NILE ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Nile St between Logan Rd & Wellington Rd in Woolloongabba,9,0,,153.038689,-27.488374,4000740
5414,TICKETLESS METER MULTISPACE,NILE ST,WOOLLOONGABBA,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Nile St between Wellington Rd & Logan Rd in Woolloongabba,12,0,,153.038264,-27.488452,4000739
5415,TICKETLESS METER MULTISPACE,OVEREND ST,EAST BRISBANE,4,NO STOPPING 4-7 PM MON-FRI,MON-FRI,7AM-4PM,"Zone 3, 15 min free",$0.70,,Overend St between Hampton St & Lisburn St in Woolloongabba,6,0,,153.040381,-27.488277,4000758
5416,TICKETLESS METER MULTISPACE,HAMPTON ST,EAST BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Hampton St between Lotus St & Overend St in Woolloongabba,11,0,,153.040494,-27.488787,4000759
5417,TICKETLESS METER MULTISPACE,HAMPTON ST,EAST BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Hampton St between Overend St & Lisburn St in Woolloongabba,10,0,,153.040575,-27.489128,4000759
5418,TICKETLESS METER MULTISPACE,HAMPTON ST,WOOLLOONGABBA,9,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Hampton St between Albion St & Lotus St in Woolloongabba,4,0,,153.041029,-27.489956,4000743
5419,TICKETLESS METER MULTISPACE,LISBURN ST,EAST BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Lisburn St between Overend St & Hampton St in Woolloongabba,18,0,,153.0416,-27.489581,4000761
5420,TICKETLESS METER MULTISPACE,LISBURN ST,EAST BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Lisburn St between Overend St & Hampton St in Woolloongabba,8,0,,153.041652,-27.489121,4000761
5421,TICKETLESS METER MULTISPACE,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Cordelia St between Cordelia St & Carpark in South Brisbane,16,0,,153.01366,-27.472075,4000604
5422,TICKETLESS METER MULTISPACE,MERIVALE ST,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Merivale St between Merivale St & Carpark in South Brisbane,24,0,,153.014888,-27.472275,4000602
5423,TICKETLESS METER MULTISPACE,LUCINDA ST,WOOLLOONGABBA,9,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Lucinda St between Holden St & Albion St in Woolloongabba,7,0,,153.041525,-27.490991,4000743
5424,TICKETLESS METER MULTISPACE,MOUNTJOY,WOOLLOONGABBA,9,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Mountjoy St between Lucinda St & Deshon St in Woolloongabba,6,0,,153.041951,-27.490925,4000743
5425,TICKETLESS METER MULTISPACE,MOUNTJOY,WOOLLOONGABBA,9,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Mountjoy St between Lucinda St & Deshon St in Woolloongabba,5,0,,153.042301,-27.491768,4000743
5426,TICKETLESS METER MULTISPACE,CAMBERWELL ST,EAST BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Camberwell St between Fisher St & Albion St in Woolloongabba,15,0,,153.042021,-27.489886,4000760
5427,TICKETLESS METER MULTISPACE,LISBURN ST,EAST BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Lisburn St between Overend St & Hampton St in Woolloongabba,11,0,,153.041708,-27.489533,4000762
5428,TICKETLESS METER MULTISPACE,LISBURN ST,EAST BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Lisburn St between Hampton St & Overend St in Woolloongabba,7,0,,153.041593,-27.488784,4000762
5429,TICKETLESS METER MULTISPACE,LISBURN ST,EAST BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Lisburn St between Hampton St & Overend St in Woolloongabba,4,0,,153.041445,-27.489476,4000762
5430,TICKETLESS METER MULTISPACE,HAMPTON ST,EAST BRISBANE,9,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Hampton St between Hampton St & Lisburn St in Woolloongabba,5,0,,153.0409,-27.489758,4000759
5431,TICKETLESS METER MULTISPACE,ALBION ST,WOOLLOONGABBA,9,NONE,MON-FRI,8AM-5PM,"Zone 3, 15 min free",$0.70,,Albion St between Camberwell St & Lucinda St in Woolloongabba,5,0,,153.041873,-27.4904,4000743
5432,TICKETLESS METER MULTISPACE,LOTUS ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",$0.70,,Lotus St between Logan Rd and Hampton St in Woolloongabba,5,0,,153.040058,-27.490286,4000745
5450,TICKETLESS METER MULTISPACE,THOMAS ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$1.60,,Thomas St between Corbett St & Vulture St in West End,6,0,,153.011056,-27.481935,4000688
5451,TICKETLESS METER MULTISPACE,EDMONDSTONE ST,SOUTH BRISBANE,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Edmondstone St between Melbourne St & Boundary St in West End,6,0,,153.013263,-27.476204,4000598
5452,TICKETLESS METER MULTISPACE,EDMONDSTONE ST,SOUTH BRISBANE,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Edmondstone St between Boundary St & Melbourne St in West End,4,0,,153.013341,-27.47607,4000598
5453,TICKETLESS METER MULTISPACE,MANNING ST,SOUTH BRISBANE,2,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$2.70,,Manning St between Melbourne St & Boundary St in West End,11,0,,153.013888,-27.475193,4000618
5454,TICKETLESS METER MULTISPACE,MANNING ST,SOUTH BRISBANE,2,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",$2.70,,Manning St between Peel St & Fish Lane in West End,11,0,,153.013877,-27.47494,4000618
5455,TICKETLESS METER MULTISPACE,MELBOURNE ST,SOUTH BRISBANE,1,NO STOPPING 7-9 AM MON-FRI,MON-FRI,9AM-6PM,"Zone 2, 15 min free",$2.70,,Melbourne St between Manning St & Cordelia St in West End,8,0,,153.014983,-27.475728,4000624
